,Date,Hour,Minute,Number_of_Incidents,Total_Volume,Average_Speed
1624,1/6/2018,14,15,1,6051,31.017241379310345
1625,1/6/2018,14,30,2,6194,31.666666666666668
1626,1/6/2018,14,45,1,6012,31.75862068965517
1627,1/6/2018,15,0,4,5842,31.321428571428573
1628,1/6/2018,15,15,2,6121,31.263157894736842
1629,1/6/2018,15,30,2,5746,33.68421052631579
1630,1/6/2018,16,0,1,5981,31.017543859649123
1631,1/6/2018,16,15,4,5967,31.303571428571427
1632,1/6/2018,16,30,4,5945,31.29824561403509
1633,1/6/2018,16,45,3,5724,32.0
1634,1/6/2018,17,0,1,5333,31.413793103448278
1635,1/6/2018,17,15,1,5424,32.82142857142857
1636,1/6/2018,18,0,1,5787,32.35087719298246
1637,1/6/2018,18,15,4,5779,32.06896551724138
1638,1/6/2018,18,30,4,5535,32.43859649122807
1639,1/6/2018,18,45,3,5418,32.0
1640,1/6/2018,19,0,4,5189,32.824561403508774
1641,1/6/2018,19,15,5,5201,32.59649122807018
1642,1/6/2018,19,45,2,4834,32.228070175438596
1643,1/6/2018,20,0,1,4375,32.05172413793103
1644,1/6/2018,20,15,2,4251,33.45614035087719
1645,1/6/2018,20,30,1,3935,32.660714285714285
1646,1/6/2018,20,45,2,3789,33.69090909090909
1647,1/6/2018,21,15,2,3591,33.72727272727273
1648,1/6/2018,21,45,1,3348,34.111111111111114
1649,1/6/2018,22,0,1,3398,33.8
1650,1/6/2018,22,15,2,3431,34.22641509433962
1651,1/6/2018,22,30,1,3245,32.80357142857143
1652,1/6/2018,23,0,2,2775,32.924528301886795
1653,1/6/2018,23,15,5,2680,35.666666666666664
1654,1/6/2018,23,30,1,2560,35.771929824561404
1655,1/7/2018,0,0,1,2201,33.964285714285715
1656,1/7/2018,0,15,1,2126,34.907407407407405
1657,1/7/2018,0,30,1,1979,35.03703703703704
1658,1/7/2018,1,45,4,1364,35.74074074074074
1659,1/7/2018,2,0,1,1235,35.25925925925926
1660,1/7/2018,2,15,1,1312,34.892857142857146
1661,1/7/2018,3,15,1,991,36.301886792452834
1662,1/7/2018,5,45,1,339,39.91228070175438
1663,1/7/2018,6,15,1,478,39.49152542372882
1664,1/7/2018,6,45,1,695,38.88333333333333
1665,1/7/2018,7,45,1,948,36.96666666666667
1666,1/7/2018,8,0,2,1067,37.18181818181818
1667,1/7/2018,8,15,1,1118,37.75438596491228
1668,1/7/2018,8,30,1,1309,37.114754098360656
1669,1/7/2018,8,45,1,1615,38.43333333333333
1670,1/7/2018,9,0,1,2015,37.03174603174603
1671,1/7/2018,9,30,2,2400,37.666666666666664
1672,1/7/2018,9,45,1,2594,38.0625
1673,1/7/2018,10,0,1,3106,35.96875
1674,1/7/2018,10,30,1,3522,36.301587301587304
1675,1/7/2018,10,45,3,3761,36.492063492063494
1676,1/7/2018,11,0,2,4326,36.890625
1677,1/7/2018,11,15,1,4806,34.6875
1678,1/7/2018,11,45,1,4791,36.46031746031746
1679,1/7/2018,12,0,5,5188,35.32258064516129
1680,1/7/2018,12,15,1,5520,35.38095238095238
1681,1/7/2018,12,30,6,5643,34.58730158730159
1682,1/7/2018,12,45,3,6097,34.828125
1683,1/7/2018,13,0,4,6311,35.46031746031746
1684,1/7/2018,13,15,2,6136,33.65
1685,1/7/2018,13,30,4,5991,33.721311475409834
1686,1/7/2018,13,45,2,6006,34.765625
1687,1/7/2018,14,0,3,6287,34.671875
1688,1/7/2018,14,15,1,6349,33.714285714285715
1689,1/7/2018,14,45,2,6295,33.484375
1690,1/7/2018,15,15,1,6196,33.276923076923076
1691,1/7/2018,15,30,1,5691,34.306451612903224
1692,1/7/2018,15,45,1,5949,33.417910447761194
1693,1/7/2018,16,0,1,5890,34.278688524590166
1694,1/7/2018,16,15,1,6124,34.6031746031746
1695,1/7/2018,16,30,2,6187,34.01587301587302
1696,1/7/2018,16,45,2,5684,33.36363636363637
1697,1/7/2018,17,15,1,5349,35.145161290322584
1698,1/7/2018,17,30,1,5360,34.70967741935484
1699,1/7/2018,17,45,2,5604,34.28125
1700,1/7/2018,18,0,2,5142,34.01587301587302
1701,1/7/2018,18,15,1,4996,35.301587301587304
1702,1/7/2018,18,30,3,5108,34.61904761904762
1703,1/7/2018,18,45,4,4819,35.765625
1704,1/7/2018,19,0,2,4451,34.07936507936508
1705,1/7/2018,19,15,5,4280,34.23809523809524
1706,1/7/2018,19,45,1,3892,34.84375
1707,1/7/2018,20,0,3,3462,35.20967741935484
1708,1/7/2018,20,15,1,3095,35.58064516129032
1709,1/7/2018,21,0,2,2703,35.82539682539682
1710,1/7/2018,21,15,5,2696,36.42622950819672
1711,1/7/2018,21,30,2,2436,36.507936507936506
1712,1/7/2018,21,45,2,2216,37.693548387096776
1713,1/7/2018,22,0,2,2167,37.333333333333336
1714,1/7/2018,22,30,2,1775,36.546875
1715,1/7/2018,22,45,1,1615,37.11290322580645
1716,1/8/2018,1,0,2,684,38.483333333333334
1717,1/8/2018,1,15,1,567,38.65
1718,1/8/2018,2,15,1,359,37.38709677419355
1719,1/8/2018,3,0,2,316,38.236363636363635
1720,1/8/2018,3,15,1,209,37.72222222222222
1721,1/8/2018,4,30,2,233,35.870370370370374
1722,1/8/2018,4,45,1,346,38.228070175438596
1723,1/8/2018,5,45,4,917,38.278688524590166
1724,1/8/2018,6,0,2,1441,38.225806451612904
1725,1/8/2018,6,15,2,1829,37.93650793650794
1726,1/8/2018,6,30,4,2126,38.806451612903224
1727,1/8/2018,6,45,4,2804,38.23809523809524
1728,1/8/2018,7,15,1,5315,35.34375
1729,1/8/2018,7,30,4,5654,35.1875
1730,1/8/2018,7,45,5,5980,34.25396825396825
1731,1/8/2018,8,0,4,6360,33.215384615384615
1732,1/8/2018,8,15,3,6894,32.47761194029851
1733,1/8/2018,8,45,1,6776,32.265625
1734,1/8/2018,9,0,4,6759,32.285714285714285
1735,1/8/2018,9,15,2,6697,32.921875
1736,1/8/2018,9,30,5,5977,33.96969696969697
1737,1/8/2018,9,45,6,5703,34.78787878787879
1738,1/8/2018,10,0,1,5999,34.676923076923075
1739,1/8/2018,10,15,3,5783,35.43076923076923
1740,1/8/2018,10,30,2,5472,35.796875
1741,1/8/2018,10,45,3,5150,36.203125
1742,1/8/2018,11,0,3,5369,36.03076923076923
1743,1/8/2018,11,15,1,5693,34.640625
1744,1/8/2018,11,30,2,5587,35.3968253968254
1745,1/8/2018,11,45,5,5965,34.734375
1746,1/8/2018,12,0,2,6442,34.89393939393939
1747,1/8/2018,12,15,1,6812,35.23076923076923
1748,1/8/2018,12,30,2,7006,34.12307692307692
1749,1/8/2018,12,45,5,7151,34.07936507936508
1750,1/8/2018,13,0,3,7286,35.15625
1751,1/8/2018,13,15,3,7046,33.23076923076923
1752,1/8/2018,13,30,5,7275,34.1875
1753,1/8/2018,13,45,3,6895,34.22222222222222
1754,1/8/2018,14,0,1,6676,34.09375
1755,1/8/2018,14,15,4,6725,33.8
1756,1/8/2018,14,30,2,6616,34.03030303030303
1757,1/8/2018,14,45,1,6678,33.65625
1758,1/8/2018,15,0,3,6844,34.666666666666664
1759,1/8/2018,16,0,1,7644,32.43076923076923
1760,1/8/2018,16,15,3,7831,31.84375
1761,1/8/2018,16,30,5,7845,31.890625
1762,1/8/2018,16,45,3,7755,31.047619047619047
1763,1/8/2018,17,0,6,7834,30.5
1764,1/8/2018,17,15,5,7983,31.49206349206349
1765,1/8/2018,17,30,6,8407,28.682539682539684
1766,1/8/2018,17,45,3,8079,26.46153846153846
1767,1/8/2018,18,0,1,8606,27.828125
1768,1/8/2018,18,15,4,7962,29.206349206349206
1769,1/8/2018,18,30,2,8026,29.38095238095238
1770,1/8/2018,18,45,4,7820,29.076923076923077
1771,1/8/2018,19,0,4,7529,30.677419354838708
1772,1/8/2018,19,15,5,6984,32.703125
1773,1/8/2018,19,30,1,6177,34.32258064516129
1774,1/8/2018,19,45,1,5459,34.12698412698413
1775,1/8/2018,20,0,1,4579,34.87301587301587
1776,1/8/2018,20,15,3,4247,34.85245901639344
1777,1/8/2018,20,30,4,3858,35.32258064516129
1778,1/8/2018,20,45,1,3487,35.17741935483871
1779,1/8/2018,21,0,4,3243,35.79365079365079
1780,1/8/2018,21,15,2,3172,36.33846153846154
1781,1/8/2018,22,0,1,2636,36.888888888888886
1782,1/8/2018,22,45,1,1961,36.91935483870968
1783,1/8/2018,23,45,1,1851,35.854838709677416
1784,1/9/2018,0,30,1,890,37.61666666666667
1785,1/9/2018,1,15,2,552,37.892857142857146
1786,1/9/2018,1,30,2,447,36.16981132075472
1787,1/9/2018,2,0,1,356,37.758620689655174
1788,1/9/2018,2,15,1,367,35.63793103448276
1789,1/9/2018,4,30,1,227,38.132075471698116
1790,1/9/2018,5,30,1,615,36.89655172413793
1791,1/9/2018,6,30,1,2030,38.84126984126984
1792,1/9/2018,6,45,3,2831,38.676923076923075
1793,1/9/2018,7,0,3,3931,37.12698412698413
1794,1/9/2018,7,15,4,5294,35.828125
1795,1/9/2018,7,30,3,5712,34.89230769230769
1796,1/9/2018,7,45,6,6153,33.06153846153846
1797,1/9/2018,8,0,10,6188,32.75
1798,1/9/2018,8,15,8,6835,32.13846153846154
1799,1/9/2018,8,30,1,6942,31.753846153846155
1800,1/9/2018,8,45,3,6776,33.492537313432834
1801,1/9/2018,9,0,3,6461,31.793650793650794
1802,1/9/2018,9,15,1,6204,31.8125
1803,1/9/2018,9,30,2,6303,31.476923076923075
1804,1/9/2018,9,45,1,6436,32.4375
1805,1/9/2018,10,0,5,6217,34.16923076923077
1806,1/9/2018,10,15,1,6275,36.0
1807,1/9/2018,10,30,1,5724,35.46153846153846
1808,1/9/2018,10,45,5,5456,35.9375
1809,1/9/2018,11,0,6,5610,35.53030303030303
1810,1/9/2018,11,30,2,5939,34.815384615384616
1811,1/9/2018,11,45,6,6450,35.5
1812,1/9/2018,12,0,3,6835,35.828125
1813,1/9/2018,12,15,1,7223,34.166666666666664
1814,1/9/2018,12,30,6,6863,33.8125
1815,1/9/2018,12,45,2,6981,33.96875
1816,1/9/2018,13,0,4,7121,34.3125
1817,1/9/2018,13,15,4,7519,34.125
1818,1/9/2018,13,30,4,7349,34.41269841269841
1819,1/9/2018,13,45,2,7438,34.01587301587302
1820,1/9/2018,14,0,2,6921,35.41935483870968
1821,1/9/2018,14,15,5,6879,35.69230769230769
1822,1/9/2018,14,30,5,6716,34.476190476190474
1823,1/9/2018,14,45,5,6815,33.63076923076923
1824,1/9/2018,15,0,3,6894,34.707692307692305
1825,1/9/2018,15,30,3,7180,34.03076923076923
1826,1/9/2018,15,45,6,7606,33.90625
1827,1/9/2018,16,0,3,7762,33.96923076923077
1828,1/9/2018,16,15,4,7700,32.84375
1829,1/9/2018,16,30,4,8255,32.3125
1830,1/9/2018,16,45,4,7825,31.93846153846154
1831,1/9/2018,17,0,2,8398,29.246153846153845
1832,1/9/2018,17,15,5,8019,27.876923076923077
1833,1/9/2018,17,30,6,7859,27.076923076923077
1834,1/9/2018,17,45,3,8254,27.23076923076923
1835,1/9/2018,18,0,3,8151,28.421875
1836,1/9/2018,18,15,4,7977,26.918032786885245
1837,1/9/2018,18,30,1,8241,28.746031746031747
1838,1/9/2018,18,45,4,8133,29.515625
1839,1/9/2018,19,15,1,7259,33.45161290322581
1840,1/9/2018,19,30,5,6489,34.114754098360656
1841,1/9/2018,19,45,1,6284,33.33846153846154
1842,1/9/2018,20,0,2,5255,34.301587301587304
1843,1/9/2018,20,15,4,4646,34.95161290322581
1844,1/9/2018,20,30,3,4270,35.32258064516129
1845,1/9/2018,20,45,2,4032,34.84126984126984
1846,1/9/2018,21,0,2,3780,35.22222222222222
1847,1/9/2018,21,15,1,3615,35.07936507936508
1848,1/9/2018,21,45,2,3234,36.693548387096776
1849,1/9/2018,22,30,1,2612,37.55555555555556
1850,1/9/2018,23,45,1,1365,36.53225806451613
1851,10/1/2017,0,30,1,44,42.0
1852,10/1/2017,16,0,1,149,28.0
1853,10/10/2017,18,0,1,117,32.0
1854,10/10/2017,22,15,1,62,37.0
1855,10/13/2017,13,0,5,252,17.0
1856,10/13/2017,14,15,4,158,27.0
1857,10/13/2017,19,45,2,72,33.0
1858,10/13/2017,22,15,4,100,33.0
1859,10/14/2017,2,45,2,7,35.0
1860,10/14/2017,9,15,4,64,31.0
1861,10/14/2017,12,0,3,198,26.5
1862,10/14/2017,15,0,3,236,43.0
1863,10/14/2017,15,45,4,116,37.0
1864,10/14/2017,17,15,5,88,34.0
1865,10/15/2017,2,30,3,23,36.0
1866,10/15/2017,10,0,1,81,33.0
1867,10/16/2017,7,0,4,120,35.0
1868,10/18/2017,11,15,7,57,30.0
1869,10/19/2017,16,15,3,114,17.0
1870,10/19/2017,19,15,1,103,29.0
1871,10/2/2017,12,0,1,127,31.0
1872,10/20/2017,0,45,1,3,22.0
1873,10/20/2017,20,0,3,21,17.0
1874,10/21/2017,12,45,3,168,28.0
1875,10/22/2017,10,0,1,54,34.0
1876,10/22/2017,22,0,1,35,33.0
1877,10/23/2017,8,15,2,43,34.0
1878,10/23/2017,11,30,2,10,20.0
1879,10/24/2017,3,0,1,7,42.0
1880,10/24/2017,7,15,4,8,27.0
1881,10/24/2017,11,45,5,103,30.0
1882,10/24/2017,19,15,5,78,39.0
1883,10/24/2017,21,15,1,16,56.0
1884,10/27/2017,7,45,4,118,36.0
1885,10/27/2017,8,45,1,30,20.0
1886,10/27/2017,15,45,7,160,26.0
1887,10/27/2017,17,15,5,166,24.0
1888,10/27/2017,18,15,5,173,34.0
1889,10/27/2017,19,45,1,93,27.0
1890,10/28/2017,11,45,6,66,28.0
1891,10/28/2017,21,30,1,71,36.0
1892,10/28/2017,22,15,1,62,35.0
1893,10/29/2017,11,0,2,44,42.0
1894,10/3/2017,9,30,1,34,25.0
1895,10/30/2017,10,15,2,96,33.0
1896,10/31/2017,15,45,4,134,35.0
1897,10/4/2017,11,30,2,83,36.0
1898,10/4/2017,18,30,3,3,41.0
1899,10/9/2017,17,15,2,188,36.0
1900,10/9/2017,20,15,1,105,36.0
1901,11/1/2017,0,0,1,18,43.0
1902,11/1/2017,12,45,8,12,22.0
1903,11/10/2017,19,30,2,52,36.0
1904,11/11/2017,4,0,1,8,22.0
1905,11/11/2017,15,30,1,20,15.0
1906,11/12/2017,18,30,4,120,32.0
1907,11/13/2017,1,45,2,8,36.0
1908,11/13/2017,2,15,1,7,33.0
1909,11/13/2017,5,45,2,11,38.0
1910,11/13/2017,11,0,3,113,32.0
1911,11/13/2017,12,15,3,2,19.0
1912,11/13/2017,21,0,3,102,54.0
1913,11/13/2017,22,0,1,38,31.0
1914,11/14/2017,1,15,2,4,35.0
1915,11/14/2017,6,30,7,12,32.0
1916,11/14/2017,7,30,6,125,31.0
1917,11/14/2017,18,45,5,79,28.0
1918,11/15/2017,10,0,6,157,34.0
1919,11/15/2017,17,45,7,38,34.0
1920,11/15/2017,18,0,8,19,19.0
1921,11/15/2017,23,0,2,13,18.0
1922,11/16/2017,21,30,3,50,41.0
1923,11/17/2017,2,0,1,10,34.0
1924,11/17/2017,7,30,3,95,37.0
1925,11/18/2017,2,30,1,11,36.0
1926,11/2/2017,12,15,3,78,30.0
1927,11/22/2017,15,15,4,6,20.0
1928,11/22/2017,17,30,4,136,37.0
1929,11/22/2017,21,30,1,41,35.0
1930,11/23/2017,0,30,1,18,35.0
1931,11/23/2017,7,0,1,523,40.53061224489796
1932,11/23/2017,7,30,1,699,40.56
1933,11/23/2017,8,0,1,918,39.94
1934,11/23/2017,8,15,2,1257,38.0
1935,11/23/2017,8,30,1,1280,38.75
1936,11/23/2017,8,45,1,1573,39.04
1937,11/23/2017,9,0,1,1822,38.5
1938,11/23/2017,9,30,2,2142,38.142857142857146
1939,11/23/2017,9,45,1,2183,37.22
1940,11/23/2017,10,0,1,2070,36.92156862745098
1941,11/23/2017,10,15,2,2081,37.8
1942,11/23/2017,10,30,1,2274,37.129629629629626
1943,11/23/2017,10,45,1,2792,37.425925925925924
1944,11/23/2017,11,0,1,3090,36.094339622641506
1945,11/23/2017,11,15,3,3272,36.679245283018865
1946,11/23/2017,11,45,1,3042,35.87755102040816
1947,11/23/2017,12,30,1,3125,37.42307692307692
1948,11/23/2017,12,45,5,3037,36.763636363636365
1949,11/23/2017,13,0,4,2988,35.910714285714285
1950,11/23/2017,13,15,2,2758,36.68518518518518
1951,11/23/2017,13,30,2,2743,36.763636363636365
1952,11/23/2017,13,45,2,2655,36.22222222222222
1953,11/23/2017,14,30,3,2424,36.867924528301884
1954,11/23/2017,15,0,2,2415,37.39622641509434
1955,11/23/2017,15,30,1,2353,36.72222222222222
1956,11/23/2017,16,30,1,2279,37.490566037735846
1957,11/23/2017,16,45,3,2162,38.5
1958,11/23/2017,17,0,1,2101,38.78
1959,11/23/2017,17,45,1,2185,37.84615384615385
1960,11/23/2017,18,0,2,2208,38.568627450980394
1961,11/23/2017,18,15,4,2223,37.148148148148145
1962,11/23/2017,18,30,1,2231,37.19230769230769
1963,11/23/2017,18,45,1,2192,37.88235294117647
1964,11/23/2017,19,0,3,2131,37.588235294117645
1965,11/23/2017,19,15,1,2033,37.78431372549019
1966,11/23/2017,19,30,2,2043,36.63461538461539
1967,11/23/2017,19,45,3,1982,37.05769230769231
1968,11/23/2017,20,0,2,1915,35.22222222222222
1969,11/23/2017,20,15,1,1791,36.470588235294116
1970,11/23/2017,20,45,1,1764,37.549019607843135
1971,11/23/2017,21,30,2,1719,37.22222222222222
1972,11/23/2017,22,0,1,1606,37.450980392156865
1973,11/23/2017,22,15,2,1499,36.471698113207545
1974,11/23/2017,23,15,1,1124,36.96153846153846
1975,11/24/2017,0,15,1,822,35.5
1976,11/24/2017,0,30,1,665,37.4
1977,11/24/2017,1,45,1,349,36.63265306122449
1978,11/24/2017,4,30,1,183,42.02173913043478
1979,11/24/2017,4,45,1,170,37.80434782608695
1980,11/24/2017,5,15,1,252,40.224489795918366
1981,11/24/2017,5,45,1,331,38.3125
1982,11/24/2017,6,15,1,569,38.905660377358494
1983,11/24/2017,6,30,1,629,40.07843137254902
1984,11/24/2017,6,45,1,756,40.08
1985,11/24/2017,7,0,2,959,39.78846153846154
1986,11/24/2017,7,15,2,1159,40.38461538461539
1987,11/24/2017,7,30,3,1297,39.69230769230769
1988,11/24/2017,7,45,1,1498,39.2962962962963
1989,11/24/2017,8,0,1,1676,38.55769230769231
1990,11/24/2017,8,15,1,1840,38.867924528301884
1991,11/24/2017,8,30,1,1820,38.84615384615385
1992,11/24/2017,8,45,1,1964,38.132075471698116
1993,11/24/2017,9,0,3,2148,38.42307692307692
1994,11/24/2017,9,30,2,2369,37.76
1995,11/24/2017,9,45,1,2632,36.84313725490196
1996,11/24/2017,10,15,2,3184,38.229166666666664
1997,11/24/2017,10,30,2,3364,38.15384615384615
1998,11/24/2017,10,45,2,3435,36.03921568627451
1999,11/24/2017,11,30,2,4009,35.78846153846154
2000,11/24/2017,11,45,3,4030,35.36
2001,11/24/2017,12,0,4,4262,36.55102040816327
2002,11/24/2017,12,15,4,4610,34.53846153846154
2003,11/24/2017,12,45,3,4640,33.83018867924528
2004,11/24/2017,13,0,1,4785,34.94230769230769
2005,11/24/2017,13,15,5,4615,35.333333333333336
2006,11/24/2017,13,30,7,4807,35.64
2007,11/24/2017,13,45,7,4879,34.86274509803921
2008,11/24/2017,14,0,2,4962,35.72549019607843
2009,11/24/2017,14,15,4,4988,34.9
2010,11/24/2017,14,30,2,5023,35.9
2011,11/24/2017,14,45,2,5100,35.3
2012,11/24/2017,15,15,4,5097,34.84
2013,11/24/2017,15,30,2,5102,35.8235294117647
2014,11/24/2017,15,45,1,5071,35.4
2015,11/24/2017,16,0,2,5123,35.69230769230769
2016,11/24/2017,16,15,1,5026,35.88
2017,11/24/2017,16,30,3,4925,36.755102040816325
2018,11/24/2017,16,45,4,4890,35.142857142857146
2019,11/24/2017,17,0,2,4709,35.84
2020,11/24/2017,17,15,2,4802,35.27450980392157
2021,11/24/2017,17,30,6,4656,35.52
2022,11/24/2017,17,45,4,4659,35.61538461538461
2023,11/24/2017,18,0,1,4804,36.74
2024,11/24/2017,18,15,6,4673,35.3125
2025,11/24/2017,18,30,3,4550,36.19607843137255
2026,11/24/2017,18,45,4,4428,35.734693877551024
2027,11/24/2017,19,0,2,4142,37.32
2028,11/24/2017,19,15,5,3658,36.44230769230769
2029,11/24/2017,19,30,1,3571,34.76470588235294
2030,11/24/2017,19,45,2,3214,35.61224489795919
2031,11/24/2017,20,0,4,2997,37.1764705882353
2032,11/24/2017,20,15,5,2874,36.59574468085106
2033,11/24/2017,20,30,1,2796,36.734693877551024
2034,11/24/2017,20,45,1,2672,35.86
2035,11/24/2017,21,0,1,2611,33.604166666666664
2036,11/24/2017,21,15,2,2510,34.291666666666664
2037,11/24/2017,21,30,1,2516,35.02040816326531
2038,11/24/2017,21,45,2,2415,36.0
2039,11/24/2017,22,0,4,2395,37.229166666666664
2040,11/24/2017,22,15,2,2121,36.36734693877551
2041,11/24/2017,22,30,1,2210,35.8
2042,11/24/2017,22,45,1,2180,38.16326530612245
2043,11/24/2017,23,0,2,1903,38.10204081632653
2044,11/24/2017,23,30,3,1886,36.30612244897959
2045,11/24/2017,23,45,1,1780,35.3469387755102
2046,11/25/2017,0,30,1,1938,38.55102040816327
2047,11/25/2017,1,0,2,1496,38.369565217391305
2048,11/25/2017,1,30,1,939,39.97872340425532
2049,11/25/2017,1,45,1,863,38.645833333333336
2050,11/25/2017,2,0,1,843,38.42857142857143
2051,11/25/2017,2,30,1,766,38.30434782608695
2052,11/25/2017,2,45,1,940,40.95454545454545
2053,11/25/2017,3,0,1,834,38.97872340425532
2054,11/25/2017,3,45,1,417,40.72093023255814
2055,11/25/2017,4,0,1,325,40.15909090909091
2056,11/25/2017,4,15,1,325,38.095238095238095
2057,11/25/2017,6,15,1,465,40.68888888888889
2058,11/25/2017,7,15,2,879,37.38775510204081
2059,11/25/2017,7,30,2,957,38.02040816326531
2060,11/25/2017,7,45,1,974,38.8936170212766
2061,11/25/2017,8,0,1,1227,38.0
2062,11/25/2017,8,30,1,1556,38.604166666666664
2063,11/25/2017,9,0,1,2074,36.76470588235294
2064,11/25/2017,9,30,2,2374,37.03921568627451
2065,11/25/2017,10,0,4,3132,36.9622641509434
2066,11/25/2017,10,30,2,3574,36.96153846153846
2067,11/25/2017,10,45,3,3743,38.755102040816325
2068,11/25/2017,11,0,2,3956,38.04
2069,11/25/2017,11,30,1,4233,37.0
2070,11/25/2017,11,45,2,4316,36.88
2071,11/25/2017,12,0,1,4515,36.32
2072,11/25/2017,12,30,1,4782,36.31372549019608
2073,11/25/2017,13,0,2,5179,35.734693877551024
2074,11/25/2017,13,15,3,5032,36.13725490196079
2075,11/25/2017,13,30,3,5238,36.44
2076,11/25/2017,13,45,2,5217,36.04
2077,11/25/2017,14,0,5,5192,36.0377358490566
2078,11/25/2017,14,30,2,5270,36.705882352941174
2079,11/25/2017,14,45,3,5315,35.02
2080,11/25/2017,15,0,3,5392,35.76
2081,11/25/2017,15,15,1,5306,35.16
2082,11/25/2017,15,30,2,5275,36.46938775510204
2083,11/25/2017,15,45,2,5046,35.22
2084,11/25/2017,16,0,4,5070,36.1764705882353
2085,11/25/2017,16,15,1,4916,36.12
2086,11/25/2017,16,30,1,4828,36.01960784313726
2087,11/25/2017,17,0,3,4830,35.66
2088,11/25/2017,17,15,1,4601,35.78431372549019
2089,11/25/2017,18,0,3,4705,34.666666666666664
2090,11/25/2017,18,15,6,4817,36.89795918367347
2091,11/25/2017,18,30,2,4790,35.52
2092,11/25/2017,18,45,4,4882,34.74
2093,11/25/2017,19,15,1,4114,36.25
2094,11/25/2017,19,45,1,3850,34.96078431372549
2095,11/25/2017,20,30,3,3054,35.64
2096,11/25/2017,20,45,3,3081,35.755102040816325
2097,11/25/2017,21,0,2,3011,36.64
2098,11/25/2017,21,15,2,2945,37.24
2099,11/25/2017,21,30,3,2806,37.4375
2100,11/25/2017,21,45,3,2912,36.38775510204081
2101,11/25/2017,22,0,1,2627,36.816326530612244
2102,11/25/2017,22,15,1,2536,37.204081632653065
2103,11/25/2017,22,30,2,2532,35.57142857142857
2104,11/25/2017,22,45,1,2437,36.91836734693877
2105,11/25/2017,23,30,1,2030,37.88
2106,11/25/2017,23,45,3,1832,36.04081632653061
2107,11/26/2017,0,30,3,1445,38.208333333333336
2108,11/26/2017,0,45,1,1314,37.83673469387755
2109,11/26/2017,1,15,2,1067,39.458333333333336
2110,11/26/2017,1,30,1,1004,38.59574468085106
2111,11/26/2017,1,45,3,865,38.4468085106383
2112,11/26/2017,2,0,1,825,38.52173913043478
2113,11/26/2017,2,15,2,789,40.13333333333333
2114,11/26/2017,2,45,1,938,38.145833333333336
2115,11/26/2017,3,30,1,534,38.53191489361702
2116,11/26/2017,4,15,1,374,38.19642857142857
2117,11/26/2017,4,45,1,283,40.075471698113205
2118,11/26/2017,5,15,3,395,38.6271186440678
2119,11/26/2017,5,30,1,394,38.39655172413793
2120,11/26/2017,6,0,1,408,40.301886792452834
2121,11/26/2017,6,15,1,482,38.50909090909091
2122,11/26/2017,6,45,1,692,38.21666666666667
2123,11/26/2017,7,0,1,754,37.767857142857146
2124,11/26/2017,8,0,1,1219,36.17460317460318
2125,11/26/2017,8,45,2,1757,37.354838709677416
2126,11/26/2017,9,0,1,2212,36.84375
2127,11/26/2017,9,45,3,2837,37.21875
2128,11/26/2017,10,0,4,3258,36.196969696969695
2129,11/26/2017,10,15,1,3380,36.8125
2130,11/26/2017,10,30,4,3540,36.921875
2131,11/26/2017,11,0,1,4505,36.21212121212121
