,curdatetime,day,day_of_week,detid,detname,direction,hour,int_id,intname,minute,month,occupancy,row_id,speed,timebin,volume,year
484,2017-10-05T18:45:00.000,5,4,57,SB_mid,SB,18,8,LOOP 360WALSH TARLTON,45,10,11,0024cb2363d4df97f1b7962735308c94,43,18:45,221,2017
485,2017-06-22T02:15:00.000,22,4,10,SB_out,SB,2,3,LAMARSHOALCREEK,15,6,0,0024df322204985deab67d5b77a20adb,39,02:15,4,2017
486,2017-09-04T14:15:00.000,4,1,45,EB_in,EB,14,15,Cesar ChavezBR Reynolds,15,9,5,002506f7c290a9bb517bc71043e10251,43,14:15,124,2017
487,2017-09-03T10:15:00.000,3,0,83,SB_out,SB,10,22,LAMARCOLLIER,15,9,3,002511567368e2a8bed3af86c5d3de06,32,10:15,55,2017
488,2017-10-09T09:45:00.000,9,1,3,SB_in,SB,9,1,LAMARMANCHACA,45,10,5,00251609bd816e673194dd60cb0c3e44,31,09:45,80,2017
489,2017-08-26T19:15:00.000,26,6,30,Lane1,None,19,10,LamarBroken Spoke,15,8,3,002536a0a9881237cde4ba68c310dbc1,36,19:15,63,2017
490,2017-11-08T23:45:00.000,8,3,86,NB_out,NB,23,22,LAMARCOLLIER,45,11,1,00253b3745c7dd18063e3c2530be188a,34,23:45,25,2017
491,2017-08-18T06:45:00.000,18,5,13,NB_out,NB,6,3,LAMARSHOALCREEK,45,8,1,002550f64e43cd043b5533bbcccc3ff3,26,06:45,22,2017
492,2017-11-30T13:30:01.000,30,4,18,NB_out,NB,13,5,LAMARSANDRA MURAIDA,30,11,15,00256e55ddb3b9afbc9d4eaf355aba9a,28,13:30,230,2017
493,2017-12-12T02:15:00.000,12,2,98,NB_out,NB,2,4,CONGRESSBARTON SPRINGS,15,12,0,00258dab970256f94120f5da55953a99,30,02:15,7,2017
494,2017-10-16T18:00:01.000,16,1,43,NB,NB,18,14,Robert E LeeBarton Springs,0,10,31,00259a696ffe01196e9efed2da95b923,16,18:00,86,2017
495,2017-11-21T23:15:00.000,21,2,50,SB_in,SB,23,16,N Lamar15th,15,11,1,0025d1bb52989aa6ff5ea2a6ca05851d,37,23:15,36,2017
496,2017-12-08T17:30:00.000,8,5,91,NB_in,NB,17,23,BURNETPALM WAY,30,12,20,0025ead898ac58076dfb62f99049e04c,23,17:30,199,2017
497,2017-12-13T05:00:00.000,13,3,93,NB_in,NB,5,24,LOOP 360LAKEWOOD,0,12,0,0025fdf8a743004f2a66d294301a0b76,42,05:00,8,2017
498,2017-09-03T13:00:00.000,3,0,52,SB_out,SB,13,17,CongressJohanna,0,9,5,0026042377662d0b7e14f4ddffea602d,26,13:00,81,2017
499,2017-12-07T22:00:00.000,7,4,84,SB_in,SB,22,22,LAMARCOLLIER,0,12,6,0026309a21ade9b497f9bd163c22ed08,36,22:00,130,2017
500,2017-09-13T15:30:01.000,13,3,21,SB_out,SB,15,5,LAMARSANDRA MURAIDA,30,9,8,0026507679f6ec4100e846373690485e,35,15:30,164,2017
501,2017-08-20T13:30:00.000,20,0,54,NB_in,NB,13,17,CongressJohanna,30,8,7,002667cf46c11c9c82f88b5af33bb473,26,13:30,94,2017
502,2017-08-28T03:30:00.000,28,1,45,EB_in,EB,3,15,Cesar ChavezBR Reynolds,30,8,0,00267a874192ab2c365be254237e01c2,41,03:30,5,2017
503,2017-09-16T17:00:01.000,16,6,13,NB_out,NB,17,3,LAMARSHOALCREEK,0,9,8,00267bac32bb80bca2f977c17156bb60,26,17:00,151,2017
504,2017-10-25T17:15:00.000,25,3,12,NB_in,NB,17,3,LAMARSHOALCREEK,15,10,16,00269e2fb43df949b20706373c805c91,27,17:15,26,2017
505,2017-12-11T17:15:00.000,11,1,92,NB_out,NB,17,24,LOOP 360LAKEWOOD,15,12,13,0026b318242a8cc2fe7bb8fe837e1ecf,34,17:15,250,2017
506,2017-10-28T21:45:01.000,28,6,86,NB_out,NB,21,22,LAMARCOLLIER,45,10,4,0026c31f39c466958029f6751c736052,33,21:45,97,2017
507,2017-09-11T09:15:00.000,11,1,84,SB_in,SB,9,22,LAMARCOLLIER,15,9,5,0026ce30b0160e8dec36679f4df817c1,35,09:15,114,2017
508,2017-10-27T20:30:01.000,27,5,15,SB_mid,SB,20,4,CONGRESSBARTON SPRINGS,30,10,8,0026cf25e87051cc2a779abfd606c853,26,20:30,93,2017
509,2017-09-27T04:45:00.000,27,3,70,SB_Lturn,SB,4,11,BurnetRutland,45,9,0,0026dd2379d33372d21e63741abcd554,149,04:45,0,2017
510,2017-09-06T02:30:01.000,6,3,93,NB_in,NB,2,24,LOOP 360LAKEWOOD,30,9,0,0026fbe142819e02652e209651929625,61,02:30,7,2017
511,2017-11-27T23:00:00.000,27,1,12,NB_in,NB,23,3,LAMARSHOALCREEK,0,11,1,002702b7f85a3f92a96503c96896bf6e,30,23:00,36,2017
512,2017-12-09T02:15:00.000,9,6,74,Lane1,None,2,19,KINNEYLAMAR,15,12,0,002703be7e2a9557919c9e79fb98242c,24,02:15,2,2017
513,2017-11-04T12:30:00.000,4,6,93,NB_in,NB,12,24,LOOP 360LAKEWOOD,30,11,10,002713a0788801b0d6e1ccbe34dd6a3e,49,12:30,223,2017
514,2017-10-21T09:00:00.000,21,6,20,SB_in,SB,9,5,LAMARSANDRA MURAIDA,0,10,5,0027203e71ece48599a3393aa52e596a,37,09:00,112,2017
515,2017-10-17T04:15:01.000,17,2,75,Lane2,None,4,19,KINNEYLAMAR,15,10,0,002735d26e28ce33aa62beee54fd9b42,149,04:15,0,2017
516,2017-11-03T17:45:00.000,3,5,45,EB_in,EB,17,15,Cesar ChavezBR Reynolds,45,11,59,00276d2aa13cd8b0f9fe98fc608bea1b,7,17:45,92,2017
517,2017-11-10T15:30:00.000,10,5,75,Lane2,None,15,19,KINNEYLAMAR,30,11,0,0027779deb765dc6716c63d08a2377ae,8,15:30,6,2017
518,2017-11-02T00:45:00.000,2,4,3,SB_in,SB,0,1,LAMARMANCHACA,45,11,1,0027896a219d1bd3a5f090938367911f,35,00:45,23,2017
519,2017-11-20T10:15:00.000,20,1,94,SB_Lturn,SB,10,24,LOOP 360LAKEWOOD,15,11,9,00278e149fb59dac865eaf5bbd5fbd6d,52,10:15,243,2017
520,2017-08-05T07:15:00.000,5,6,14,SB_out,SB,7,4,CONGRESSBARTON SPRINGS,15,8,0,0027b84c8364dc0241c2793467d9342b,30,07:15,8,2017
521,2017-12-11T08:45:00.000,11,1,54,NB_in,NB,8,17,CongressJohanna,45,12,25,0027bd7e1a298d8709bb541a7ea27b3c,17,08:45,175,2017
522,2017-11-29T23:45:01.000,29,3,44,EB_out,EB,23,15,Cesar ChavezBR Reynolds,45,11,0,0027c76da7b85d7d271fa8c15907affe,41,23:45,22,2017
523,2017-09-26T02:45:01.000,26,2,60,NB_in,NB,2,8,LOOP 360WALSH TARLTON,45,9,0,0027cc998d3bfeb53b0f315e39910ac3,149,02:45,0,2017
524,2017-10-11T01:30:00.000,11,3,11,SB_in,SB,1,3,LAMARSHOALCREEK,30,10,0,0027ce5bc979110fa547b441d638875e,30,01:30,15,2017
525,2017-12-02T22:00:00.000,2,6,11,SB_in,SB,22,3,LAMARSHOALCREEK,0,12,3,0027d80ebfedc296a53eb79d5b5b774c,30,22:00,67,2017
526,2017-09-25T01:30:00.000,25,1,72,SB_out,SB,1,11,BurnetRutland,30,9,0,0027efa50b47f909de8f4fd9149d1030,49,01:30,4,2017
527,2017-12-01T04:15:00.000,1,5,13,NB_out,NB,4,3,LAMARSHOALCREEK,15,12,0,002827f55d0510acd65cf844431f7b6a,25,04:15,4,2017
528,2017-11-19T14:45:00.000,19,0,59,SB_Lturn,SB,14,8,LOOP 360WALSH TARLTON,45,11,7,0028402031441c13d1236a9c2921d368,28,14:45,53,2017
529,2017-10-15T18:30:00.000,15,0,47,WB_out,WB,18,15,Cesar ChavezBR Reynolds,30,10,7,00284320deda9a244eee4419842adebd,39,18:30,146,2017
530,2017-11-29T13:30:00.000,29,3,49,NB_in,NB,13,16,N Lamar15th,30,11,5,00284ab11641352bf8920baf22790208,38,13:30,116,2017
531,2017-10-21T09:15:00.000,21,6,81,EB_mid,EB,9,20,CESAR CHAVEZIH 35 WSR,15,10,6,00284fd04dbd65646a53a24e28bdb650,20,09:15,56,2017
532,2017-10-16T22:45:00.000,16,1,76,Lane3,None,22,19,KINNEYLAMAR,45,10,0,00285c6477a239fc6aeb2089f67bd0d0,149,22:45,4,2017
533,2017-10-19T15:00:01.000,19,4,17,NB_in,NB,15,4,CONGRESSBARTON SPRINGS,0,10,3,00285c8872bb9bd690395358796d36e4,33,15:00,75,2017
534,2017-09-07T10:30:00.000,7,4,87,SB_out,SB,10,23,BURNETPALM WAY,30,9,4,00285cc3473c37c255d46c42ba2f94ad,38,10:30,79,2017
535,2017-08-25T00:45:00.000,25,5,62,NB_out,NB,0,8,LOOP 360WALSH TARLTON,45,8,0,002876a72e5e955d405f57477d0c2002,58,00:45,29,2017
536,2017-12-01T17:45:01.000,1,5,85,NB_in,NB,17,22,LAMARCOLLIER,45,12,9,0028852c56ae42d5bdc6c6cdc11ebadb,35,17:45,176,2017
537,2017-10-22T16:30:00.000,22,0,87,SB_out,SB,16,23,BURNETPALM WAY,30,10,1,002890b89a7c35743b13fc33443a3654,37,16:30,34,2017
538,2017-12-08T12:30:00.000,8,5,2,NB_in,NB,12,1,LAMARMANCHACA,30,12,9,00289cbbd796a59524efa06f26ccea9d,31,12:30,154,2017
539,2017-09-20T07:15:00.000,20,3,59,SB_Lturn,SB,7,8,LOOP 360WALSH TARLTON,15,9,1,0028a93137f7571809c231fee51dac00,25,07:15,5,2017
540,2017-10-27T00:30:01.000,27,5,55,NB_out,NB,0,17,CongressJohanna,30,10,2,0028b4f32118b88977e6e6f37727d3c7,31,00:30,40,2017
541,2017-11-29T17:45:00.000,29,3,81,EB_mid,EB,17,20,CESAR CHAVEZIH 35 WSR,45,11,40,0028cb2e49f1614f3889a18e66eb3dd7,11,17:45,140,2017
542,2017-11-18T19:30:00.000,18,6,94,SB_Lturn,SB,19,24,LOOP 360LAKEWOOD,30,11,4,0028cd2403d3df1fdde21d1e638e2067,50,19:30,102,2017
543,2017-12-12T20:00:00.000,12,2,52,SB_out,SB,20,17,CongressJohanna,0,12,4,0028d6519ba76230db029a0bbd2729a6,27,20:00,78,2017
544,2017-11-16T17:45:00.000,16,4,46,WB_in,WB,17,15,Cesar ChavezBR Reynolds,45,11,7,0028dcd73e406c8d675f5c946dfa7544,41,17:45,164,2017
545,2017-10-04T04:15:00.000,4,3,97,SB_Rturn,SB,4,24,LOOP 360LAKEWOOD,15,10,0,0028df58fc6c25f138efa14f21f91162,149,04:15,0,2017
546,2017-10-10T23:30:00.000,10,2,59,SB_Lturn,SB,23,8,LOOP 360WALSH TARLTON,30,10,0,00291215601b62cb2b006442086b7986,25,23:30,2,2017
547,2017-08-01T18:14:47.000,1,2,2,NB_in,NB,18,1,LAMARMANCHACA,14,8,12,002917ed36f2d8dfada87571fd629e68,25,18:15,142,2017
548,2017-09-27T19:15:01.000,27,3,86,NB_out,NB,19,22,LAMARCOLLIER,15,9,9,002935b766e65b63129d4c1c62438ebb,33,19:15,146,2017
549,2017-12-01T12:45:01.000,1,5,88,SB_in,SB,12,23,BURNETPALM WAY,45,12,7,0029377f69e5c5d98a869ad5c1427a4d,40,12:45,132,2017
550,2017-09-21T22:30:00.000,21,4,79,WB_in,WB,22,20,CESAR CHAVEZIH 35 WSR,30,9,3,00294760777a427831598077382b6cb6,26,22:30,44,2017
551,2017-11-17T18:00:00.000,17,5,78,WB_out,WB,18,20,CESAR CHAVEZIH 35 WSR,0,11,2,0029506ffaa9f8e001a3894a15d9f5b0,25,18:00,30,2017
552,2017-08-25T21:15:00.000,25,5,57,SB_mid,SB,21,8,LOOP 360WALSH TARLTON,15,8,2,0029683be0245195d6fab505926bb7ce,57,21:15,65,2017
553,2017-10-02T02:45:01.000,2,1,93,NB_in,NB,2,24,LOOP 360LAKEWOOD,45,10,0,002969668128d55355dbdd4602291349,57,02:45,2,2017
554,2017-10-28T03:45:00.000,28,6,14,SB_out,SB,3,4,CONGRESSBARTON SPRINGS,45,10,0,002976ad9c8a373530ab7972d82eed98,39,03:45,18,2017
555,2017-09-13T04:00:00.000,13,3,68,NB_out,NB,4,11,BurnetRutland,0,9,0,00298f688c95a0ddbc3209a44c20412b,58,04:00,3,2017
556,2017-09-23T22:00:00.000,23,6,16,SB_in,SB,22,4,CONGRESSBARTON SPRINGS,0,9,2,0029b674e96957e21a61faac8779bd8e,31,22:00,51,2017
557,2017-11-20T10:15:00.000,20,1,68,NB_out,NB,10,11,BurnetRutland,15,11,5,0029bca63cb3b5f5f50421299b1c323b,33,10:15,96,2017
558,2017-11-22T21:45:00.000,22,3,97,SB_Rturn,SB,21,24,LOOP 360LAKEWOOD,45,11,0,0029ca8a39d6509ba6e6097aa2925ee7,149,21:45,0,2017
559,2017-11-15T08:00:00.000,15,3,97,SB_Rturn,SB,8,24,LOOP 360LAKEWOOD,0,11,0,0029dd8d36bfdd73421d879b4b29d7a9,35,08:00,3,2017
560,2017-11-14T04:30:01.000,14,2,72,SB_out,SB,4,11,BurnetRutland,30,11,0,0029fe52279e2edc4c426c997b72d4b0,43,04:30,8,2017
561,2017-08-12T01:00:00.000,12,6,14,SB_out,SB,1,4,CONGRESSBARTON SPRINGS,0,8,1,002a0563080c4ab4c2facc677ba7f37d,35,01:00,28,2017
562,2017-11-20T05:15:00.000,20,1,57,SB_mid,SB,5,8,LOOP 360WALSH TARLTON,15,11,0,002a12dbd36d30f701d7f89e46ee1c6a,66,05:15,12,2017
563,2017-12-05T17:45:00.000,5,2,76,Lane3,None,17,19,KINNEYLAMAR,45,12,0,002a1f24f694ac636e270b85724b7b9b,149,17:45,5,2017
564,2017-09-04T11:45:00.000,4,1,90,NB_out,NB,11,23,BURNETPALM WAY,45,9,1,002a24c4d124e032920482eb84963410,46,11:45,50,2017
565,2017-11-27T21:30:00.000,27,1,94,SB_Lturn,SB,21,24,LOOP 360LAKEWOOD,30,11,1,002a2562ab81048e73f4ca9836f60d38,55,21:30,48,2017
566,2017-10-16T00:00:00.000,16,1,62,NB_out,NB,0,8,LOOP 360WALSH TARLTON,0,10,1,002a29373d9c79f1bc1722886094cb1f,53,00:00,36,2017
567,2017-06-20T09:30:00.000,20,2,20,SB_in,SB,9,5,LAMARSANDRA MURAIDA,30,6,4,002a3e42edee60dc792701e94b16aa4b,37,09:30,84,2017
568,2017-07-30T09:45:01.000,30,0,33,Lane4,None,9,10,LamarBroken Spoke,45,7,4,002a4efadc8de532e86b186be1e54df5,36,09:45,72,2017
569,2017-08-26T04:30:00.000,26,6,44,EB_out,EB,4,15,Cesar ChavezBR Reynolds,30,8,0,002a6792ad14f2b2b41c4e95e5f0dcc5,47,04:30,3,2017
570,2017-09-03T19:00:00.000,3,0,46,WB_in,WB,19,15,Cesar ChavezBR Reynolds,0,9,3,002a6a4c80397f33cf6733f57b2cff45,42,19:00,85,2017
571,2017-07-31T07:15:00.000,31,1,33,Lane4,None,7,10,LamarBroken Spoke,15,7,3,002a7a2036e2365d6b750bc0569c20fe,37,07:15,54,2017
572,2017-09-14T10:15:00.000,14,4,60,NB_in,NB,10,8,LOOP 360WALSH TARLTON,15,9,3,002abe57de3fa3d24dac9f69dc4b4b74,55,10:15,97,2017
573,2017-08-22T09:15:00.000,22,2,42,SB,SB,9,14,Robert E LeeBarton Springs,15,8,3,002ac1f2105c2e5d59046d0e6f9281e5,25,09:15,47,2017
574,2017-10-26T12:15:00.000,26,4,71,SB_in,SB,12,11,BurnetRutland,15,10,7,002ac521fd4e1b6f2586d08de48ac026,35,12:15,126,2017
575,2017-12-14T09:30:00.000,14,4,59,SB_Lturn,SB,9,8,LOOP 360WALSH TARLTON,30,12,4,002ac80ea30e59b6afb4e24f1b105578,30,09:30,26,2017
576,2017-08-22T23:30:00.000,22,2,55,NB_out,NB,23,17,CongressJohanna,30,8,1,002ad5300cfd156fbe7c8bec7c4d7bca,31,23:30,24,2017
577,2017-08-01T18:32:53.000,1,2,32,Lane3,None,18,10,LamarBroken Spoke,32,8,10,002adfa18995e387af0cec505f202928,37,18:30,169,2017
578,2017-12-16T00:45:01.000,16,6,19,NB_in,NB,0,5,LAMARSANDRA MURAIDA,45,12,1,002ae145773033b8943a3d7100b4b017,36,00:45,40,2017
579,2017-11-19T20:30:00.000,19,0,89,SB_Lturn,SB,20,23,BURNETPALM WAY,30,11,1,002aeec48ee1f288c300c3768ea3005b,11,20:30,8,2017
580,2017-09-25T13:30:01.000,25,1,75,Lane2,None,13,19,KINNEYLAMAR,30,9,5,002b2da4bedd0e5e82ab670e61c0ad8c,29,13:30,12,2017
581,2017-12-05T13:30:00.000,5,2,16,SB_in,SB,13,4,CONGRESSBARTON SPRINGS,30,12,4,002b4e5f8851beefbd794ab04d2e08f3,31,13:30,78,2017
582,2017-12-16T08:30:01.000,16,6,91,NB_in,NB,8,23,BURNETPALM WAY,30,12,0,002b700d255196e04d8b93156a60822b,45,08:30,17,2017
583,2017-12-10T14:00:01.000,10,0,86,NB_out,NB,14,22,LAMARCOLLIER,0,12,3,002b9c084be9942a0d78fdeacfccd318,29,14:00,45,2017
584,2017-10-21T14:15:00.000,21,6,18,NB_out,NB,14,5,LAMARSANDRA MURAIDA,15,10,13,002bd274e56518a411327bd9f1fc3ca1,30,14:15,231,2017
585,2017-08-19T10:15:00.000,19,6,43,NB,NB,10,14,Robert E LeeBarton Springs,15,8,4,002bee7f9a9a191cc553bfc526b9b814,24,10:15,64,2017
586,2017-08-10T02:45:00.000,10,4,1,NB_out,NB,2,1,LAMARMANCHACA,45,8,0,002c1967a4174f983e6560d86b8890e5,32,02:45,3,2017
587,2017-12-10T00:30:01.000,10,0,88,SB_in,SB,0,23,BURNETPALM WAY,30,12,0,002c28155fcffe8e3a9b227db1e0216b,27,00:30,13,2017
588,2017-09-22T02:30:00.000,22,5,61,NB_mid,NB,2,8,LOOP 360WALSH TARLTON,30,9,0,002c35ddad5ad1127a0bb0ad351cc12b,59,02:30,8,2017
589,2017-10-06T00:30:00.000,6,5,18,NB_out,NB,0,5,LAMARSANDRA MURAIDA,30,10,4,002c4546399965eaf650807da2f9f2a0,33,00:30,73,2017
590,2017-10-28T07:45:01.000,28,6,59,SB_Lturn,SB,7,8,LOOP 360WALSH TARLTON,45,10,0,002c4fe0bca7d15483c7d03682cac442,26,07:45,5,2017
591,2017-10-31T03:30:00.000,31,2,57,SB_mid,SB,3,8,LOOP 360WALSH TARLTON,30,10,0,002c510abeaef7f3556fe00ddf48471e,149,03:30,0,2017
592,2017-11-09T08:30:01.000,9,4,59,SB_Lturn,SB,8,8,LOOP 360WALSH TARLTON,30,11,4,002c65c20e87397e05de1c265d8f6508,32,08:30,33,2017
593,2017-08-19T18:15:00.000,19,6,5,NB_mid,NB,18,4,CONGRESSBARTON SPRINGS,15,8,1,002c6c3e7e2d3dc0d37a59c9a166c2a5,99,18:15,12,2017
594,2017-09-20T23:00:01.000,20,3,94,SB_Lturn,SB,23,24,LOOP 360LAKEWOOD,0,9,0,002c7af82464cab611bfe05086049cd7,53,23:00,28,2017
595,2017-09-08T17:30:00.000,8,5,65,Lane3,None,17,18,TOOMEYTEST,30,9,0,002c7e17dff40561993fa1465c65df62,149,17:30,0,2017
596,2017-09-03T05:30:00.000,3,0,19,NB_in,NB,5,5,LAMARSANDRA MURAIDA,30,9,0,002c8a94ba79bab369bfa8a727f88829,41,05:30,10,2017
597,2017-07-27T22:30:00.000,27,4,2,NB_in,NB,22,1,LAMARMANCHACA,30,7,2,002ca319e798efb40ba300ce38861421,29,22:30,41,2017
598,2017-10-06T00:15:01.000,6,5,71,SB_in,SB,0,11,BurnetRutland,15,10,1,002ca59ffffc8537844fabdc23d50ca8,35,00:15,28,2017
599,2017-11-29T01:15:01.000,29,3,88,SB_in,SB,1,23,BURNETPALM WAY,15,11,0,002cb49a2dbc9ab88d97134957bbf428,41,01:15,3,2017
600,2017-12-09T00:45:00.000,9,6,15,SB_mid,SB,0,4,CONGRESSBARTON SPRINGS,45,12,2,002d0f40d8aacfd615f650d364793eff,35,00:45,47,2017
601,2017-10-18T17:45:00.000,18,3,94,SB_Lturn,SB,17,24,LOOP 360LAKEWOOD,45,10,13,002d13ff04047593d3f0e8ef65163160,40,17:45,15,2017
602,2017-11-06T22:30:00.000,6,1,5,NB_mid,NB,22,4,CONGRESSBARTON SPRINGS,30,11,1,002d16d63ca4fb4784eb88e32c4d1daf,37,22:30,40,2017
603,2017-09-30T09:30:00.000,30,6,55,NB_out,NB,9,17,CongressJohanna,30,9,3,002d1cac1c1a638f76bd9ef0f32f1ca1,28,09:30,61,2017
604,2017-11-01T03:45:00.000,1,3,21,SB_out,SB,3,5,LAMARSANDRA MURAIDA,45,11,0,002d33088caff297fe685bb275b2a6c7,37,03:45,6,2017
605,2017-08-06T13:45:00.000,6,0,17,NB_in,NB,13,4,CONGRESSBARTON SPRINGS,45,8,3,002d672b4a9abd8898aae94e2335e92c,32,13:45,65,2017
606,2017-11-25T21:30:00.000,25,6,92,NB_out,NB,21,24,LOOP 360LAKEWOOD,30,11,2,002d8bbb2d66cf22422658dc32bd816d,52,21:30,69,2017
607,2017-10-01T10:15:00.000,1,0,57,SB_mid,SB,10,8,LOOP 360WALSH TARLTON,15,10,3,002da194dda62c72aca56ad440c66476,61,10:15,104,2017
608,2017-11-30T21:00:00.000,30,4,72,SB_out,SB,21,11,BurnetRutland,0,11,1,002de1c703491f7a95675588466b5973,44,21:00,44,2017
609,2017-11-22T05:15:00.000,22,3,62,NB_out,NB,5,8,LOOP 360WALSH TARLTON,15,11,0,002df6a75683c2fe5333c33d1da2005a,57,05:15,26,2017
610,2017-10-07T15:00:00.000,7,6,1,NB_out,NB,15,1,LAMARMANCHACA,0,10,12,002e0ded511160437650e2af87e399af,27,15:00,184,2017
611,2017-10-11T03:15:00.000,11,3,11,SB_in,SB,3,3,LAMARSHOALCREEK,15,10,0,002e1fb9265c2bb89f4af2bb45b5cfeb,31,03:15,5,2017
612,2017-09-27T14:15:00.000,27,3,15,SB_mid,SB,14,4,CONGRESSBARTON SPRINGS,15,9,5,002e4cff611cc479209a5bdb86907c3d,32,14:15,84,2017
613,2017-10-23T17:00:00.000,23,1,66,Lane4,None,17,18,TOOMEYTEST,0,10,0,002e51c397ad9c149df0caa1a1d236b9,149,17:00,0,2017
614,2017-08-24T07:45:00.000,24,4,16,SB_in,SB,7,4,CONGRESSBARTON SPRINGS,45,8,2,002e5fd489fbb3cbd076751250f6f256,34,07:45,53,2017
615,2017-08-10T00:30:01.000,10,4,33,Lane4,None,0,10,LamarBroken Spoke,30,8,1,002e8b582e4b044c85ab221166c76a49,35,00:30,22,2017
616,2017-07-13T07:45:00.000,13,4,13,NB_out,NB,7,3,LAMARSHOALCREEK,45,7,2,002e9284e58d136e0a1331326eba0202,28,07:45,59,2017
617,2017-12-04T05:15:00.000,4,1,57,SB_mid,SB,5,8,LOOP 360WALSH TARLTON,15,12,0,002eb3a11c5238bdfa1be660ad25856c,61,05:15,22,2017
618,2017-11-07T10:30:01.000,7,2,84,SB_in,SB,10,22,LAMARCOLLIER,30,11,8,002eb695b2fd39f7a9a1be9cf7d3813a,33,10:30,151,2017
619,2017-10-17T17:45:00.000,17,2,43,NB,NB,17,14,Robert E LeeBarton Springs,45,10,12,002eb9cc3fcdd3eb047ba9047ccdb322,21,17:45,56,2017
620,2017-09-28T21:30:01.000,28,4,90,NB_out,NB,21,23,BURNETPALM WAY,30,9,2,002eba5afb8382b23fb6425a6e17fc1e,44,21:30,57,2017
621,2017-09-10T03:00:00.000,10,0,49,NB_in,NB,3,16,N Lamar15th,0,9,1,002ec774675c07c65aa7918f08ff9a7c,37,03:00,36,2017
622,2017-12-05T15:00:00.000,5,2,88,SB_in,SB,15,23,BURNETPALM WAY,0,12,3,002ee80da2a240b247fafea6d4d59763,43,15:00,80,2017
623,2017-11-27T22:00:00.000,27,1,74,Lane1,None,22,19,KINNEYLAMAR,0,11,0,002eeefcc0d16e6b31d11ed4b566fc14,18,22:00,5,2017
624,2017-10-27T04:00:00.000,27,5,86,NB_out,NB,4,22,LAMARCOLLIER,0,10,0,002efa442749d62f31865699b2af2a6b,37,04:00,4,2017
625,2017-12-01T10:00:00.000,1,5,60,NB_in,NB,10,8,LOOP 360WALSH TARLTON,0,12,3,002f18ac8615ad04e4aa338f9ab8340a,55,10:00,102,2017
626,2017-09-10T03:00:00.000,10,0,48,NB_out,NB,3,16,N Lamar15th,0,9,1,002f25e05ebd5c3190ff1916659d8694,38,03:00,38,2017
627,2017-10-15T18:15:00.000,15,0,51,SB_out,SB,18,16,N Lamar15th,15,10,4,002f44d3e67799d775316357550c2993,35,18:15,83,2017
628,2017-12-03T13:45:00.000,3,0,11,SB_in,SB,13,3,LAMARSHOALCREEK,45,12,7,002f47994dca2d48340c2786b243eba4,29,13:45,137,2017
629,2017-10-05T01:45:00.000,5,4,70,SB_Lturn,SB,1,11,BurnetRutland,45,10,0,002f5cc5944ca990087841efcfa66686,149,01:45,0,2017
630,2017-11-24T20:30:00.000,24,5,84,SB_in,SB,20,22,LAMARCOLLIER,30,11,5,002f778b345fbfcb06d96b531e177349,36,20:30,112,2017
631,2017-10-04T10:45:00.000,4,3,54,NB_in,NB,10,17,CongressJohanna,45,10,4,002fc5a44afcee08658515dab072db6a,28,10:45,69,2017
632,2017-12-12T21:15:00.000,12,2,78,WB_out,WB,21,20,CESAR CHAVEZIH 35 WSR,15,12,4,002fc9f3bcebde02a920061c3e352127,26,21:15,58,2017
633,2017-09-12T20:00:00.000,12,2,10,SB_out,SB,20,3,LAMARSHOALCREEK,0,9,3,002fd41c04429748ae508a4b0c4730c3,33,20:00,78,2017
634,2017-12-08T12:00:00.000,8,5,93,NB_in,NB,12,24,LOOP 360LAKEWOOD,0,12,12,002fe86a53d478eaefe86a72f50c2792,45,12:00,242,2017
635,2017-10-28T16:45:00.000,28,6,51,SB_out,SB,16,16,N Lamar15th,45,10,6,003020fe8e7bbda22b2ebbf653763374,37,16:45,115,2017
636,2017-12-01T04:00:00.000,1,5,86,NB_out,NB,4,22,LAMARCOLLIER,0,12,0,00302c007bcd8bf258535b3dbdaa84cc,33,04:00,6,2017
637,2017-09-14T08:30:00.000,14,4,96,SB_out,SB,8,24,LOOP 360LAKEWOOD,30,9,14,003031590af412b5a42085cc775e874d,36,08:30,19,2017
638,2017-10-11T07:45:00.000,11,3,80,EB_in,EB,7,20,CESAR CHAVEZIH 35 WSR,45,10,14,00304170df90992686d13d00d174fe04,16,07:45,100,2017
639,2017-10-04T12:59:18.000,4,3,97,SB_Rturn,SB,12,24,LOOP 360LAKEWOOD,59,10,0,00304f31417c6a732a9178d23fbd6f47,46,13:00,2,2017
640,2017-08-14T07:15:00.000,14,1,30,Lane1,None,7,10,LamarBroken Spoke,15,8,1,00306a8864578a155a4fa48ea40c2182,41,07:15,39,2017
641,2017-11-21T17:15:00.000,21,2,96,SB_out,SB,17,24,LOOP 360LAKEWOOD,15,11,11,00307c5fe80126b18750f60f9dbdced8,39,17:15,241,2017
642,2017-10-17T01:15:00.000,17,2,87,SB_out,SB,1,23,BURNETPALM WAY,15,10,0,00309b7cca4d715df143ccae097e4b30,40,01:15,6,2017
643,2017-11-18T04:00:00.000,18,6,78,WB_out,WB,4,20,CESAR CHAVEZIH 35 WSR,0,11,0,0030b4d2a98a9022178e5dfad6c836a6,26,04:00,9,2017
644,2017-10-16T05:30:00.000,16,1,48,NB_out,NB,5,16,N Lamar15th,30,10,0,0030c79658bf5a7f677b988dfe638a52,40,05:30,2,2017
